"accountId","productId","interactionYearMonth","Actual_Segment","Potential_Segment","AP_9_segment_label","AP_priority_segment","accountUid"
120452,1016,202308,"high","low","high_low","C","0015f00000UfPwzAAF"
120579,1016,202308,"low","medium","low_medium","D","0015f00000Ufe4wAAB"
120603,1016,202308,"low","high","low_high","C","0015f00000UfgcIAAR"
120697,1016,202308,"high","medium","high_medium","B","0015f00000Ufs6GAAR"
120746,1016,202308,"low","medium","low_medium","D","0015f00000UfyHSAAZ"
120801,1016,202308,"low","medium","low_medium","D","0015f00000Ug4hkAAB"
120853,1016,202308,"high","low","high_low","C","0015f00000UgDkvAAF"
120895,1016,202308,"high","low","high_low","C","0015f00000UgJ3yAAF"
120939,1016,202308,"low","medium","low_medium","D","0015f00000UgP1EAAV"
120964,1016,202308,"low","medium","low_medium","D","0015f00000UgRyoAAF"
121095,1016,202308,"low","low","low_low","E","0015f00000UgjYCAAZ"
121158,1016,202308,"low","high","low_high","C","0015f00000UgqeTAAR"
121181,1016,202308,"low","high","low_high","C","0015f00000UgurAAAR"
121199,1016,202308,"high","low","high_low","C","0015f00000Ugwk5AAB"
121227,1016,202308,"low","low","low_low","E","0015f00000Uh0IUAAZ"
121238,1016,202308,"low","medium","low_medium","D","0015f00000Uh1sbAAB"
121338,1016,202308,"low","medium","low_medium","D","0015f00000UhDkzAAF"
121366,1016,202308,"low","low","low_low","E","0015f00000UhGaJAAV"
121542,1016,202308,"low","medium","low_medium","D","0015f00000UhbgGAAR"
121605,1016,202308,"high","medium","high_medium","B","0015f00000UhlGMAAZ"
121609,1016,202308,"low","medium","low_medium","D","0015f00000UhluvAAB"
121682,1016,202308,"low","medium","low_medium","D","0015f00000Ui3E9AAJ"
121727,1016,202308,"low","low","low_low","E","0015f00000UiDm6AAF"
121772,1016,202308,"low","low","low_low","E","0015f00000UiMirAAF"
121790,1016,202308,"low","medium","low_medium","D","0015f00000UiPaAAAV"
121797,1016,202308,"low","low","low_low","E","0015f00000UiQuPAAV"
121821,1016,202308,"low","low","low_low","E","0015f00000UiUfGAAV"
121832,1016,202308,"low","medium","low_medium","D","0015f00000UiVfWAAV"
121846,1016,202308,"low","medium","low_medium","D","0015f00000UiXfJAAV"
121855,1016,202308,"low","medium","low_medium","D","0015f00000UiZXjAAN"
121892,1016,202308,"low","low","low_low","E","0015f00000UihgyAAB"
121954,1016,202308,"low","medium","low_medium","D","0015f00000Uj1UWAAZ"
121957,1016,202308,"low","low","low_low","E","0015f00000Uj2naAAB"
121963,1016,202308,"low","high","low_high","C","0015f00000Uj4V1AAJ"
121969,1016,202308,"low","low","low_low","E","0015f00000Uj8CQAAZ"
121985,1016,202308,"low","low","low_low","E","0015f00000UjIs1AAF"
121998,1016,202308,"low","low","low_low","E","0015f00000UjNKFAA3"
122026,1016,202308,"low","low","low_low","E","0015f00000Ujf55AAB"
122096,1016,202308,"low","low","low_low","E","0015f00000UkDORAA3"
122105,1016,202308,"low","low","low_low","E","0015f00000UkJccAAF"
122108,1016,202308,"low","low","low_low","E","0015f00000UkLHSAA3"
122146,1016,202308,"low","low","low_low","E","0015f00000UkdS6AAJ"
122160,1016,202308,"low","low","low_low","E","0015f00000UkkRCAAZ"
122172,1016,202308,"low","low","low_low","E","0015f00000UktULAAZ"
122247,1016,202308,"low","low","low_low","E","0015f00000Umfx9AAB"
122533,1016,202308,"low","high","low_high","C","0015f00000UajEkAAJ"
122799,1016,202308,"low","medium","low_medium","D","0015f00000UgHeyAAF"
123075,1016,202308,"low","medium","low_medium","D","0015f00000UbgLhAAJ"
123639,1016,202308,"low","medium","low_medium","D","0015f00000Ue7LqAAJ"
125150,1016,202308,"low","low","low_low","E","0015f00000UkB4AAAV"
125155,1016,202308,"low","low","low_low","E","0015f00000UkMRYAA3"
125204,1016,202308,"low","low","low_low","E","0015f00000UZplgAAD"
125369,1016,202308,"low","medium","low_medium","D","0015f00000UdsDsAAJ"
126272,1016,202308,"low","medium","low_medium","D","0015f00000UdoybAAB"
126942,1016,202308,"low","low","low_low","E","0015f00000UjaXQAAZ"
126950,1016,202308,"low","low","low_low","E","0015f00000UjwjgAAB"
127081,1016,202308,"low","medium","low_medium","D","0015f00000UbO33AAF"
127478,1016,202308,"low","high","low_high","C","0015f00000UaLpdAAF"
128009,1016,202308,"low","medium","low_medium","D","0015f00000UbXokAAF"
128053,1016,202308,"low","medium","low_medium","D","0015f00000UcOF0AAN"
128113,1016,202308,"medium","low","medium_low","D","0015f00000UdpV0AAJ"
128166,1016,202308,"low","medium","low_medium","D","0015f00000Ueq8cAAB"
128398,1016,202308,"low","low","low_low","E","0015f00000UXm2bAAD"
129649,1016,202308,"low","high","low_high","C","0015f00000UZkOyAAL"
129654,1016,202308,"low","low","low_low","E","0015f00000UiauYAAR"
130687,1016,202308,"low","medium","low_medium","D","0015f00000UbddLAAR"
130717,1016,202308,"low","low","low_low","E","0015f00000Ukbr8AAB"
131710,1016,202308,"low","medium","low_medium","D","0015f00000UgkGlAAJ"
133988,1016,202308,"low","high","low_high","C","0015f00000UaNQCAA3"
134127,1016,202308,"low","medium","low_medium","D","0015f00000Uc5sEAAR"
134306,1016,202308,"high","medium","high_medium","B","0015f00000UeJP2AAN"
134365,1016,202308,"low","medium","low_medium","D","0015f00000Ueu1nAAB"
134631,1016,202308,"low","medium","low_medium","D","0015f00000Uge5CAAR"
134748,1016,202308,"low","medium","low_medium","D","0015f00000Uh7W9AAJ"
134944,1016,202308,"high","low","high_low","C","0015f00000UhwdLAAR"
134990,1016,202308,"low","low","low_low","E","0015f00000Uis4IAAR"
135062,1016,202308,"low","low","low_low","E","0015f00000UkeXaAAJ"
137559,1016,202308,"low","medium","low_medium","D","0015f00000Uc89jAAB"
137691,1016,202308,"low","high","low_high","C","0015f00000UdzHVAAZ"
137754,1016,202308,"low","medium","low_medium","D","0015f00000UeqDGAAZ"
137887,1016,202308,"low","low","low_low","E","0015f00000Ug1sxAAB"
138116,1016,202308,"low","medium","low_medium","D","0015f00000UgwH8AAJ"
138420,1016,202308,"low","low","low_low","E","0015f00000UiRgrAAF"
138596,1016,202308,"low","high","low_high","C","0015f00000UcePPAAZ"
138597,1016,202308,"low","medium","low_medium","D","0015f00000Uf1MuAAJ"
138599,1016,202308,"low","low","low_low","E","0015f00000UjuXEAAZ"
138622,1016,202308,"low","low","low_low","E","0015f00000a2GYmAAM"
138623,1016,202308,"low","medium","low_medium","D","0015f00000a2GZGAA2"
138629,1016,202308,"low","medium","low_medium","D","0015f00000UfTJ8AAN"
138638,1016,202308,"low","low","low_low","E","0015f00000a2Q0dAAE"
138651,1016,202308,"low","low","low_low","E","0015f00000UhbG7AAJ"
138686,1016,202308,"low","low","low_low","E","0015f00000a2RClAAM"
138691,1016,202308,"low","low","low_low","E","0015f00000a2V7wAAE"
138713,1016,202308,"low","medium","low_medium","D","0015f00000UcmsyAAB"
138714,1016,202308,"low","high","low_high","C","0015f00000UcyCtAAJ"
138735,1016,202308,"low","low","low_low","E","0015f00000a1yhpAAA"
138741,1016,202308,"low","low","low_low","E","0015f00000a2fs9AAA"
138761,1016,202308,"low","low","low_low","E","0015f00000UmcnQAAR"
138783,1016,202308,"low","medium","low_medium","D","0015f00000UfhztAAB"
138801,1016,202308,"low","low","low_low","E","0015f00000ZLUm7AAH"
138824,1016,202308,"low","low","low_low","E","0015f00000ZLUumAAH"
138850,1016,202308,"low","low","low_low","E","0015f00000ZLV0iAAH"
138925,1016,202308,"low","low","low_low","E","0015f00000ZLVPeAAP"
138934,1016,202308,"low","low","low_low","E","0015f00000ZLVTMAA5"
138971,1016,202308,"low","low","low_low","E","0015f00000ZLVdxAAH"
139057,1016,202308,"low","medium","low_medium","D","0015f00000ZLUuXAAX"
139232,1016,202308,"low","medium","low_medium","D","0015f00000ZLVfCAAX"
139253,1016,202308,"low","medium","low_medium","D","0015f00000UYyv5AAD"
139254,1016,202308,"low","low","low_low","E","0015f00000UZYraAAH"
139266,1016,202308,"low","low","low_low","E","0015f00000UjbZZAAZ"
139343,1016,202308,"low","low","low_low","E","0015f00000ZLV3VAAX"
139536,1016,202308,"low","low","low_low","E","0015f00000ZLUlYAAX"
139632,1016,202308,"low","low","low_low","E","0015f00000ZLVESAA5"
139639,1016,202308,"low","low","low_low","E","0015f00000ZLVG0AAP"
139694,1016,202308,"low","low","low_low","E","0015f00000ZLVUNAA5"
139698,1016,202308,"low","low","low_low","E","0015f00000ZLVVCAA5"
139700,1016,202308,"low","low","low_low","E","0015f00000ZLVVTAA5"
139716,1016,202308,"low","low","low_low","E","0015f00000ZLVZ8AAP"
139743,1016,202308,"low","low","low_low","E","0015f00000ZLVhWAAX"
139757,1016,202308,"low","low","low_low","E","0015f00000UXvyQAAT"
139764,1016,202308,"low","low","low_low","E","0015f00000UZTIcAAP"
139775,1016,202308,"low","medium","low_medium","D","0015f00000UfyvWAAR"
139806,1016,202308,"low","low","low_low","E","0015f00000ZLUkeAAH"
139832,1016,202308,"low","low","low_low","E","0015f00000ZLUuKAAX"
139835,1016,202308,"low","low","low_low","E","0015f00000ZLUudAAH"
139876,1016,202308,"low","low","low_low","E","0015f00000ZLV6xAAH"
139893,1016,202308,"low","low","low_low","E","0015f00000ZLVBeAAP"
139947,1016,202308,"low","low","low_low","E","0015f00000ZLVRHAA5"
140037,1016,202308,"low","low","low_low","E","0015f00000a2mlAAAQ"
140078,1016,202308,"low","low","low_low","E","0015f00000a2mstAAA"
140089,1016,202308,"low","low","low_low","E","0015f00000a2muzAAA"
140138,1016,202308,"low","low","low_low","E","0015f00000a2n4zAAA"
140162,1016,202308,"low","low","low_low","E","0015f00000a2nB8AAI"
140210,1016,202308,"low","low","low_low","E","0015f00000a2nMLAAY"
140277,1016,202308,"low","low","low_low","E","0015f00000a2mp6AAA"
140284,1016,202308,"low","low","low_low","E","0015f00000a2mqmAAA"
140295,1016,202308,"low","low","low_low","E","0015f00000a2mtKAAQ"
140343,1016,202308,"low","low","low_low","E","0015f00000a2n2GAAQ"
140427,1016,202308,"low","low","low_low","E","0015f00000a2nJwAAI"
140436,1016,202308,"low","low","low_low","E","0015f00000a2nMaAAI"
140444,1016,202308,"low","low","low_low","E","0015f00000a2nOUAAY"
140451,1016,202308,"low","low","low_low","E","0015f00000a3MBnAAM"
140459,1016,202308,"low","low","low_low","E","0015f00000a2Qb4AAE"
140460,1016,202308,"low","low","low_low","E","0015f00000a2V7hAAE"
140591,1016,202308,"low","medium","low_medium","D","0015f00000a2nCCAAY"
140669,1016,202308,"low","low","low_low","E","0015f00000a2mlDAAQ"
140705,1016,202308,"low","low","low_low","E","0015f00000a2muNAAQ"
140727,1016,202308,"low","low","low_low","E","0015f00000a2mylAAA"
140776,1016,202308,"low","low","low_low","E","0015f00000a2n9QAAQ"
140815,1016,202308,"low","low","low_low","E","0015f00000a2nHgAAI"
140853,1016,202308,"low","low","low_low","E","0015f00000a3MBTAA2"
140882,1016,202308,"low","low","low_low","E","0015f00000a2mmjAAA"
140891,1016,202308,"low","low","low_low","E","0015f00000a2moVAAQ"
140909,1016,202308,"low","low","low_low","E","0015f00000a2ms2AAA"
140930,1016,202308,"low","low","low_low","E","0015f00000a2mxvAAA"
140950,1016,202308,"low","low","low_low","E","0015f00000a2n2pAAA"
140980,1016,202308,"low","low","low_low","E","0015f00000a2n8bAAA"
141069,1016,202308,"low","low","low_low","E","0015f00000a3MC2AAM"
141070,1016,202308,"low","low","low_low","E","0015f00000a3MXfAAM"
141071,1016,202308,"low","low","low_low","E","0015f00000a3MXpAAM"
141095,1016,202308,"low","low","low_low","E","0015f00000UZQXWAA5"
141207,1016,202308,"low","medium","low_medium","D","0015f00000Ub5dzAAB"
141209,1016,202308,"high","low","high_low","C","0015f00000UbuDTAAZ"
141257,1016,202308,"low","low","low_low","E","0015f00000UiK5BAAV"
141288,1016,202308,"low","low","low_low","E","0015f00000a3UvlAAE"
141324,1016,202308,"low","medium","low_medium","D","0015f00000Ub2uZAAR"
141330,1016,202308,"low","low","low_low","E","0015f00000Ugl59AAB"
141349,1016,202308,"low","medium","low_medium","D","0015f00000a3bvCAAQ"
141353,1016,202308,"low","low","low_low","E","0015f00000a3cNlAAI"
144454,1016,202308,"low","low","low_low","E","0015f00000ZIqF6AAL"
144543,1016,202308,"low","low","low_low","E","0015f00000a4pOdAAI"
144554,1016,202308,"low","medium","low_medium","D","0015f00000Ua42xAAB"
144615,1016,202308,"low","medium","low_medium","D","0015f00000Ufu9CAAR"
144623,1016,202308,"low","low","low_low","E","0015f00000YxBN8AAN"
144638,1016,202308,"low","low","low_low","E","0015f00000a5Qz2AAE"
144651,1016,202308,"low","medium","low_medium","D","0015f00000Ugc5VAAR"
144667,1016,202308,"low","low","low_low","E","0015f00000a5VIMAA2"
144668,1016,202308,"low","low","low_low","E","0015f00000a5VIRAA2"
144675,1016,202308,"low","low","low_low","E","0015f00000YxBV7AAN"
144683,1016,202308,"low","low","low_low","E","0015f00000a2npLAAQ"
144718,1016,202308,"low","low","low_low","E","0015f00000fRjeOAAS"
144731,1016,202308,"low","low","low_low","E","0015f00000UivdqAAB"
144742,1016,202308,"low","low","low_low","E","0015f00000YyICzAAN"
144749,1016,202308,"low","medium","low_medium","D","0015f00000UbMh4AAF"
144782,1016,202308,"low","low","low_low","E","0015f00000UiWhMAAV"
146092,1016,202308,"low","low","low_low","E","0015f00000fSG42AAG"
146094,1016,202308,"low","medium","low_medium","D","0015f00000Ud7vUAAR"
146097,1016,202308,"low","low","low_low","E","0015f00000fSHOhAAO"
146401,1016,202308,"low","medium","low_medium","D","0015f00000Uc1eqAAB"
146418,1016,202308,"low","low","low_low","E","0015f00000YxBOTAA3"
146441,1016,202308,"low","low","low_low","E","0015f00000fSHcFAAW"
146449,1016,202308,"low","low","low_low","E","0015f00000fSHbMAAW"
146470,1016,202308,"low","low","low_low","E","0015f00000UkwMnAAJ"
146480,1016,202308,"low","low","low_low","E","0015f00000fSWdaAAG"
146481,1016,202308,"low","high","low_high","C","0015f00000fSWlOAAW"
146487,1016,202308,"low","low","low_low","E","0015f00000fSXusAAG"
146488,1016,202308,"low","low","low_low","E","0015f00000fSXwwAAG"
147423,1016,202308,"high","medium","high_medium","B","0015f00000UYaoxAAD"
147643,1016,202308,"low","medium","low_medium","D","0015f00000UahzuAAB"
147734,1016,202308,"high","low","high_low","C","0015f00000UbWEOAA3"
147830,1016,202308,"low","high","low_high","C","0015f00000UcOneAAF"
147867,1016,202308,"low","low","low_low","E","0015f00000Uci2CAAR"
148101,1016,202308,"low","low","low_low","E","0015f00000UeXNcAAN"
148246,1016,202308,"low","medium","low_medium","D","0015f00000UfdCeAAJ"
148319,1016,202308,"low","medium","low_medium","D","0015f00000UgepyAAB"
148355,1016,202308,"low","low","low_low","E","0015f00000Uh9ybAAB"
148376,1016,202308,"low","low","low_low","E","0015f00000UhQS0AAN"
148394,1016,202308,"low","low","low_low","E","0015f00000UhfFcAAJ"
148607,1016,202308,"low","low","low_low","E","0015f00000ZLVIpAAP"
148635,1016,202308,"low","low","low_low","E","0015f00000a2GnFAAU"
148640,1016,202308,"low","low","low_low","E","0015f00000a2Z8gAAE"
148642,1016,202308,"low","low","low_low","E","0015f00000a2mldAAA"
148663,1016,202308,"low","low","low_low","E","0015f00000a3WnUAAU"
148664,1016,202308,"low","low","low_low","E","0015f00000a40BUAAY"
148669,1016,202308,"low","low","low_low","E","0015f00000fRjbjAAC"
148710,1016,202308,"low","medium","low_medium","D","0015f00000Ue2DUAAZ"
148711,1016,202308,"low","low","low_low","E","0015f00000UiJ3hAAF"
148724,1016,202308,"low","low","low_low","E","0015f00000fT4gUAAS"
148744,1016,202308,"low","low","low_low","E","0015f00000fT4fqAAC"
148758,1016,202308,"low","low","low_low","E","0015f00000UhRf2AAF"
148766,1016,202308,"low","medium","low_medium","D","0015f00000fT9bnAAC"
148769,1016,202308,"low","low","low_low","E","0015f00000fTAnSAAW"
148789,1016,202308,"low","low","low_low","E","0015f00000YxudJAAR"
148794,1016,202308,"low","medium","low_medium","D","0015f00000fT9YPAA0"
148806,1016,202308,"low","low","low_low","E","0015f00000UYxlLAAT"
148815,1016,202308,"low","medium","low_medium","D","0015f00000UczTYAAZ"
148828,1016,202308,"low","low","low_low","E","0015f00000UkTEwAAN"
148838,1016,202308,"low","medium","low_medium","D","0015f00000fTC2FAAW"
148876,1016,202308,"low","low","low_low","E","0015f00000Uir5BAAR"
148889,1016,202308,"low","low","low_low","E","0015f00000a2mqyAAA"
148931,1016,202308,"low","medium","low_medium","D","0015f00000UbSFoAAN"
148954,1016,202308,"low","low","low_low","E","0015f00000fTPZUAA4"
148971,1016,202308,"low","low","low_low","E","0015f00000fTYfbAAG"
148972,1016,202308,"low","low","low_low","E","0015f00000fTYkWAAW"
149030,1016,202308,"low","low","low_low","E","0015f00000fTkcoAAC"
149050,1016,202308,"low","low","low_low","E","0015f00000fTsHrAAK"
149078,1016,202308,"low","medium","low_medium","D","0015f00000UafEKAAZ"
149084,1016,202308,"low","medium","low_medium","D","0015f00000UfSFoAAN"
151084,1016,202308,"low","medium","low_medium","D","0015f00000Ud1SdAAJ"
151604,1016,202308,"low","medium","low_medium","D","0015f00000UhMZIAA3"
151652,1016,202308,"low","high","low_high","C","0015f00000Yxt33AAB"
151679,1016,202308,"low","low","low_low","E","0015f00000a2ntfAAA"
151737,1016,202308,"low","low","low_low","E","0015f00000hWO60AAG"
154524,1016,202308,"low","low","low_low","E","0015f00000hWO6pAAG"
154525,1016,202308,"low","medium","low_medium","D","0015f00000hWOMUAA4"
154546,1016,202308,"low","medium","low_medium","D","0015f00000hWUwMAAW"
154547,1016,202308,"low","medium","low_medium","D","0015f00000hWV2IAAW"
154555,1016,202308,"low","medium","low_medium","D","0015f00000UcJ5HAAV"
154560,1016,202308,"low","low","low_low","E","0015f00000UkmSfAAJ"
154568,1016,202308,"low","low","low_low","E","0015f00000hWVAnAAO"
154570,1016,202308,"low","low","low_low","E","0015f00000UiapqAAB"
154571,1016,202308,"high","low","high_low","C","0015f00000Uit4rAAB"
154575,1016,202308,"low","medium","low_medium","D","0015f00000hWUn0AAG"
154576,1016,202308,"low","medium","low_medium","D","0015f00000hWV1GAAW"
154652,1016,202308,"low","medium","low_medium","D","0015f00000hWzDEAA0"
154686,1016,202308,"low","low","low_low","E","0015f00000YxBQzAAN"
154716,1016,202308,"low","low","low_low","E","0015f00000YxBW7AAN"
154781,1016,202308,"low","medium","low_medium","D","0015f00000UaqmGAAR"
154814,1016,202308,"low","medium","low_medium","D","0015f00000Ucg06AAB"
154929,1016,202308,"low","medium","low_medium","D","0015f00000UcurzAAB"
154975,1016,202308,"low","high","low_high","C","0015f00000UaJjiAAF"
154991,1016,202308,"low","medium","low_medium","D","0015f00000fS1afAAC"
155007,1016,202308,"low","low","low_low","E","0015f00000hqhM4AAI"
155035,1016,202308,"low","low","low_low","E","0015f00000YxD4WAAV"
155143,1016,202308,"low","medium","low_medium","D","0015f00000UgEQYAA3"
155161,1016,202308,"low","low","low_low","E","0015f00000hrCpiAAE"
155244,1016,202308,"low","medium","low_medium","D","0015f00000hrfuSAAQ"
155247,1016,202308,"low","low","low_low","E","0015f00000hrhgfAAA"
155296,1016,202308,"low","low","low_low","E","0015f00000hrixkAAA"
155353,1016,202308,"low","low","low_low","E","0015f00000hrp24AAA"
155382,1016,202308,"low","low","low_low","E","0015f00000UZ2fCAAT"
155392,1016,202308,"low","low","low_low","E","0015f00000UgtcbAAB"
155400,1016,202308,"low","low","low_low","E","0015f00000UjxoDAAR"
155412,1016,202308,"low","low","low_low","E","0015f00000hrjDIAAY"
155413,1016,202308,"low","low","low_low","E","0015f00000hrjELAAY"
155418,1016,202308,"low","medium","low_medium","D","0015f00000hrnUuAAI"
155439,1016,202308,"low","medium","low_medium","D","0015f00000Ugp1OAAR"
155446,1016,202308,"low","medium","low_medium","D","0015f00000hrtOeAAI"
155451,1016,202308,"low","high","low_high","C","0015f00000UdFzLAAV"
155453,1016,202308,"low","low","low_low","E","0015f00000UhBdFAAV"
155455,1016,202308,"low","low","low_low","E","0015f00000UkTz1AAF"
155456,1016,202308,"low","low","low_low","E","0015f00000hrqDVAAY"
155464,1016,202308,"low","medium","low_medium","D","0015f00000UZrCSAA1"
155470,1016,202308,"low","low","low_low","E","0015f00000YyKFpAAN"
155478,1016,202308,"high","low","high_low","C","0015f00000UiY5SAAV"
155482,1016,202308,"low","low","low_low","E","0015f00000fS0hUAAS"
155503,1016,202308,"low","low","low_low","E","0015f00000hrtlwAAA"
155521,1016,202308,"low","low","low_low","E","0015f00000hrtkKAAQ"
155605,1016,202308,"low","low","low_low","E","0015f00000UjCMgAAN"
155730,1016,202308,"low","high","low_high","C","0015f00000UeRJaAAN"
155731,1016,202308,"low","medium","low_medium","D","0015f00000Ug6XFAAZ"
155771,1016,202308,"low","medium","low_medium","D","0015f00000UeETIAA3"
155793,1016,202308,"low","low","low_low","E","0015f00000hs26uAAA"
155813,1016,202308,"low","low","low_low","E","0015f00000UZLPiAAP"
155869,1016,202308,"low","low","low_low","E","0015f00000hs9M2AAI"
155948,1016,202308,"low","low","low_low","E","0015f00000hs9s5AAA"
155981,1016,202308,"low","low","low_low","E","0015f00000UigPoAAJ"
156024,1016,202308,"low","medium","low_medium","D","0015f00000UdkBqAAJ"
156084,1016,202308,"low","low","low_low","E","0015f00000jFKs6AAG"
156088,1016,202308,"low","low","low_low","E","0015f00000jFL0dAAG"
156114,1016,202308,"low","medium","low_medium","D","0015f00000UnF8TAAV"
156122,1016,202308,"low","low","low_low","E","0015f00000jFE1lAAG"
156220,1016,202308,"low","low","low_low","E","0015f00000jFbYeAAK"
156242,1016,202308,"low","low","low_low","E","0015f00000UZQQ3AAP"
156246,1016,202308,"low","low","low_low","E","0015f00000UmhAMAAZ"
156249,1016,202308,"low","low","low_low","E","0015f00000jFVJ2AAO"
156255,1016,202308,"low","medium","low_medium","D","0015f00000Uduj2AAB"
156273,1016,202308,"low","low","low_low","E","0015f00000jFb6yAAC"
156283,1016,202308,"low","medium","low_medium","D","0015f00000Ubcn9AAB"
156329,1016,202308,"low","low","low_low","E","0015f00000jFcArAAK"
156350,1016,202308,"low","low","low_low","E","0015f00000UXeuIAAT"
156363,1016,202308,"low","low","low_low","E","0015f00000UZhUIAA1"
156385,1016,202308,"high","low","high_low","C","0015f00000UhYYdAAN"
156386,1016,202308,"low","low","low_low","E","0015f00000UiZwvAAF"
156413,1016,202308,"low","low","low_low","E","0015f00000jFto1AAC"
156419,1016,202308,"low","medium","low_medium","D","0015f00000jFw5KAAS"
156420,1016,202308,"low","low","low_low","E","0015f00000jFzNoAAK"
156447,1016,202308,"low","medium","low_medium","D","0015f00000UbC9sAAF"
156481,1016,202308,"low","low","low_low","E","0015f00000jFjUTAA0"
156496,1016,202308,"low","medium","low_medium","D","0015f00000jFw5ZAAS"
156505,1016,202308,"low","low","low_low","E","0015f00000jFzPQAA0"
160988,1016,202308,"low","medium","low_medium","D","0015f00000UdsC5AAJ"
163570,1016,202308,"low","high","low_high","C","0015f00000UdGH1AAN"
164033,1016,202308,"low","medium","low_medium","D","0015f00000UehUGAAZ"
164719,1016,202308,"low","low","low_low","E","0015f00000UigA5AAJ"
164948,1016,202308,"low","low","low_low","E","0015f00000lvSpSAAU"
164949,1016,202308,"low","low","low_low","E","0015f00000UZGPsAAP"
165041,1016,202308,"low","high","low_high","C","0015f00000UdHgBAAV"
165042,1016,202308,"low","medium","low_medium","D","0015f00000UdiM3AAJ"
165094,1016,202308,"low","low","low_low","E","0015f00000jFDdJAAW"
165098,1016,202308,"low","low","low_low","E","0015f00000UaMZUAA3"
165134,1016,202308,"low","medium","low_medium","D","0015f00000Ub1sVAAR"
165143,1016,202308,"low","low","low_low","E","0015f00000lvZnsAAE"
165191,1016,202308,"low","low","low_low","E","0015f00000Ug68hAAB"
165193,1016,202308,"low","medium","low_medium","D","0015f00000Uh99tAAB"
165279,1016,202308,"low","low","low_low","E","0015f00000n6EdtAAE"
165280,1016,202308,"low","low","low_low","E","0015f00000n6EwWAAU"
166913,1016,202308,"low","medium","low_medium","D","0015f00000UahUrAAJ"
166960,1016,202308,"low","high","low_high","C","0015f00000UasrMAAR"
167047,1016,202308,"low","medium","low_medium","D","0015f00000UbAjEAAV"
167111,1016,202308,"low","medium","low_medium","D","0015f00000UbJicAAF"
167416,1016,202308,"low","medium","low_medium","D","0015f00000UcDjeAAF"
167764,1016,202308,"low","medium","low_medium","D","0015f00000UdOIiAAN"
168029,1016,202308,"low","medium","low_medium","D","0015f00000Ue9LDAAZ"
169932,1016,202308,"low","low","low_low","E","0015f00000UkKpsAAF"
170007,1016,202308,"low","low","low_low","E","0015f00000Ukdk0AAB"
170127,1016,202308,"low","low","low_low","E","0015f00000YxBPhAAN"
172350,1016,202308,"low","medium","low_medium","D","0015f00000UbaNXAAZ"
172848,1016,202308,"low","medium","low_medium","D","0015f00000Ud8idAAB"
173699,1016,202308,"low","medium","low_medium","D","0015f00000UffiHAAR"
175296,1016,202308,"low","low","low_low","E","0015f00000ZLVILAA5"
175595,1016,202308,"low","low","low_low","E","0015f00000n6GSdAAM"
176896,1016,202308,"low","low","low_low","E","0015f00000UZnthAAD"
177063,1016,202308,"low","medium","low_medium","D","0015f00000UaP2CAAV"
177783,1016,202308,"low","medium","low_medium","D","0015f00000UcaozAAB"
180224,1016,202308,"low","low","low_low","E","0015f00000UkBHsAAN"
180544,1016,202308,"low","low","low_low","E","0015f00000ZLVPvAAP"
183595,1016,202308,"low","medium","low_medium","D","0015f00000UeTmkAAF"
186911,1016,202308,"medium","low","medium_low","D","0015f00000UYqVWAA1"
187119,1016,202308,"low","low","low_low","E","0015f00000UZe6YAAT"
187212,1016,202308,"low","high","low_high","C","0015f00000UZvbjAAD"
188306,1016,202308,"low","medium","low_medium","D","0015f00000UdBT6AAN"
188408,1016,202308,"low","low","low_low","E","0015f00000UdSlUAAV"
188684,1016,202308,"low","medium","low_medium","D","0015f00000UeKAoAAN"
189475,1016,202308,"high","low","high_low","C","0015f00000Ugd0aAAB"
190555,1016,202308,"low","low","low_low","E","0015f00000UkTrGAAV"
190723,1016,202308,"high","medium","high_medium","B","0015f00000YxOAiAAN"
191032,1016,202308,"low","low","low_low","E","0015f00000hqY1RAAU"
191065,1016,202308,"low","low","low_low","E","0015f00000jF4yCAAS"
191181,1016,202308,"low","low","low_low","E","0015f00000n6dL4AAI"
191187,1016,202308,"high","low","high_low","C","0015f00000Uexk2AAB"
191270,1016,202308,"low","low","low_low","E","0015f00000n6uj1AAA"
191283,1016,202308,"low","medium","low_medium","D","0015f00000n6raMAAQ"
191291,1016,202308,"low","low","low_low","E","0015f00000Uiv06AAB"
191294,1016,202308,"low","low","low_low","E","0015f00000UmsM6AAJ"
191298,1016,202308,"low","medium","low_medium","D","0015f00000n6H7yAAE"
191309,1016,202308,"low","medium","low_medium","D","0015f00000n6H6lAAE"
191315,1016,202308,"low","low","low_low","E","0015f00000n6uesAAA"
191353,1016,202308,"low","low","low_low","E","0015f00000fSOvkAAG"
191389,1016,202308,"low","low","low_low","E","0015f00000n6uhoAAA"
191671,1016,202308,"low","medium","low_medium","D","0015f00000UbB1PAAV"
191675,1016,202308,"high","low","high_low","C","0015f00000UbxXjAAJ"
191841,1016,202308,"low","medium","low_medium","D","0015f00000n7LTnAAM"
192136,1016,202308,"low","medium","low_medium","D","0015f00000UfC21AAF"
192354,1016,202308,"low","low","low_low","E","0015f00000UZfbNAAT"
192415,1016,202308,"low","low","low_low","E","0015f00000ZLV8qAAH"
192459,1016,202308,"low","medium","low_medium","D","0015f00000UatxgAAB"
192496,1016,202308,"low","medium","low_medium","D","0015f00000jGeCrAAK"
192497,1016,202308,"low","low","low_low","E","0015f00000n7nPnAAI"
